LDA Component 1,LDA Component 2,LDA Component 3,Breathing Type
-1.0477064575642758,0.3115559833998635,0.310676907069749,30bpm
0.6190200839289733,-0.040739243610530655,0.9424815680867843,30bpm
0.5427157570132303,-0.07841676849545202,0.9038253310228244,30bpm
0.35120726570738303,-0.06805231398003837,1.0003143518861117,30bpm
0.2813043226917836,0.007999772819324001,1.0597181840582857,30bpm
0.4077822915932615,-0.16908413704389194,1.263180795701006,30bpm
0.29005786355303875,0.2430353851166852,1.193847281130493,30bpm
1.0526800197529795,-0.8931419722131617,-0.8525778744516064,30bpm
0.8328564222515947,-0.7520578722375845,-0.5614495706892907,30bpm
0.8159432636654882,-0.6940253600649824,-0.4855295335401307,30bpm
0.8471270162889087,-0.9176848781891113,-0.3254638935182413,30bpm
0.8333869962469375,-0.7995423213787504,-0.7604607849730348,30bpm
0.870105764997234,-0.8962153941739661,-0.8602903218181804,30bpm
0.46545062793875014,-0.5342990860828308,-0.18867257890877867,30bpm
0.09372400416380076,0.0041872862842993385,0.7824468071666093,30bpm
-0.3338540867001949,-0.5581458520104873,1.3011209930979017,30bpm
-0.18625918011788242,-0.8185719079078397,0.9999073803557343,30bpm
0.06714506923043159,-0.29059072181862694,0.848475284205027,30bpm
-0.04570913044656039,-0.7262819403285634,0.9224754665977805,30bpm
-0.0940199272453737,-0.6804122074103243,1.03588504016432,30bpm
0.07259270718406194,-0.7948142259625487,0.8570500924259371,30bpm
0.35891501900673245,-1.041183826653866,0.3934870516407106,30bpm
0.5195419299818076,-1.1430573788545608,0.23697409921037704,30bpm
0.5434829861447577,-1.0674335678561035,0.4020313332949508,30bpm
0.9667397519407316,-0.39581718704577334,0.37600634616959117,30bpm
0.8432938743094504,-0.8875252995955655,0.7808744009445112,30bpm
0.8897654181135078,-0.5657531635923853,0.5501484143014329,30bpm
1.2380639003111622,0.24277045026101138,1.2082893946066773,30bpm
1.5277581976404757,0.17326881884902717,0.9243687711259684,30bpm
1.688983491757178,0.1945089172797531,1.0030450350990112,30bpm
-2.012493554397124,-0.7056747658488587,0.4262194114795964,30bpm
-1.7419461312332558,-0.31168905649419676,-0.7857338083020479,30bpm
-1.5944828510414963,-0.2388874619905416,-0.9278857836284382,30bpm
-1.6329307510364115,-0.18276408637502628,-0.8503144801636864,30bpm
-1.5366995627328168,-0.40594248033443636,-1.2378547520726755,30bpm
-1.3839966680925322,-0.5370267278479117,-1.5998349752405896,30bpm
-1.0036590436391617,0.2707905032183823,-1.4330589372661768,30bpm
-0.8294734474465347,0.24762898833775404,-1.4860387958475352,30bpm
-1.7746939988969297,0.24834975695157702,0.22410273335447942,30bpm
-1.7065421250402357,0.2225553360504768,0.3042671063778153,30bpm
-2.665548683854307,-0.836697299931409,0.7123267260535343,30bpm
-2.2492350599984627,0.32579790709804785,0.9104395884020562,30bpm
-2.0085178278395834,0.11121468424220382,0.5230200290128412,30bpm
-1.9467493461088383,0.3368141647753951,0.27368282633187924,30bpm
-2.0463640115011437,0.31136327581258866,0.3479594502565835,30bpm
-1.7996418431805508,-0.7848505246541964,0.2660805165016096,30bpm
-2.5991332976370205,-1.8112533928423427,-0.20684946686807157,30bpm
-2.357555530038686,-2.027852620738307,-0.6362626194616947,30bpm
-2.0376662758030575,-1.8376502317917316,-0.8345771421278069,30bpm
-2.3334255389903595,-1.6587786363204093,-0.5930450236749297,30bpm
-1.7177200239578547,-1.3303518390773121,-1.4946445757840436,30bpm
-1.81841970776813,-1.9955620203446223,-1.736481754148702,30bpm
-2.1923372715977862,-1.532508690348813,-0.9335217956585683,30bpm
-1.2124767602454378,0.4120281288787454,-1.253846909386422,30bpm
-1.2658466314649346,0.5486554062438982,-1.059775470588064,30bpm
-1.6052602443081172,0.7116140279001655,-0.7534589972222581,30bpm
-1.597967314632581,0.7813018616970203,-0.5891198969630752,30bpm
-1.8795605770964772,1.2167298576243215,0.00717454332513316,30bpm
-1.7751590620939612,1.2094436955344368,0.4477642292834794,30bpm
1.0598043897558547,0.05912659410708684,-0.7144658317790622,3bpm
1.0279201398681639,0.2889730918258441,-0.8095163930023235,3bpm
1.0046921457937712,0.5080920373214256,-0.6344409517561038,3bpm
0.552188775540876,-0.29637701298582775,-0.2540778225802678,3bpm
0.47156315057776704,-0.17977764687412995,-0.02316208137618508,3bpm
1.0991723658533874,0.4633214637336912,-0.34059963096694923,3bpm
1.1607042414140232,0.526809630022963,-0.3127601163997342,3bpm
1.2069322297519645,0.449978422690686,-0.328706724322369,3bpm
1.1357693392791033,0.31496469432875657,-0.40768134950601487,3bpm
2.0521837584424665,-2.837079981088647,1.812304317072757,3bpm
1.3922372993721797,0.3539852677482454,-0.7615061725104543,3bpm
-0.187852214620338,-1.619964307159375,0.4589270418840759,3bpm
-0.13022141018960484,-1.6332188959244844,0.4337473834548258,3bpm
-0.8018072661262191,-2.635775504254611,1.0984556620664856,3bpm
0.7978033727651715,-0.3323279052501978,-0.04390902343536429,
2.340616274254588,-8.243577752792755,5.269556434504151,3bpm
0.4939333471042044,-1.1129403531299205,0.13808293641662206,3bpm
0.4290765474731645,-1.0444392479977964,0.514230016892091,3bpm
-0.1718083515670022,-1.7864161334749145,0.9146049933632225,3bpm
1.1581822293686332,-0.16670759458626908,-0.021748023194014775,3bpm
1.07921044551512,-0.380162708792417,-0.21958415252529787,3bpm
0.6603540261729696,-0.8145230262637022,-0.004437138499034572,
0.5437808082900207,-0.6969709560219671,0.12078442256694993,3bpm
0.4369786710573645,-0.6504874079994907,0.296645178695078,3bpm
0.6030184691805236,-1.185558820754156,0.6290781949679314,3bpm
0.5620453215293321,-0.7556074694601871,0.07087967905510058,3bpm
0.5507957380642882,-0.9101588441879518,-0.22521985782399873,3bpm
0.5744720814970554,-0.9057867718691996,-0.2138355338599678,3bpm
0.5215185964992436,-0.8384897940332104,-0.04882967945321682,
0.16524543896446436,-1.165002061140168,0.22172235803602475,3bpm
0.5327321344787159,-0.8561696533363431,-0.15388749876094135,3bpm
-0.10904936984492128,-1.7871976646024994,0.368126766623951,3bpm
0.5712399624606332,-0.8136745516899458,-0.4097739041638752,3bpm
0.5936245387235771,-0.8794164528819824,-0.07027721617714362,3bpm
-0.15547867871824522,-1.727243902704943,0.3942543326819663,3bpm
0.4417736480271115,-0.8116029126293466,-0.02996976218975228,
0.6116011103271916,-0.647540393275574,-0.17241817201004017,3bpm
0.6088084927342535,-0.6815016994795103,-0.2824740155758092,3bpm
2.4145589119336157,-1.2809286483803768,-0.8234810362564058,3bpm
2.307144851617756,-1.2326781020027107,-0.4205062658072529,3bpm
2.259616533001673,-1.1747995822795778,-0.40123960222553906,3bpm
2.222553107005448,-1.1009145532726465,-0.3743449094329678,3bpm
2.272149969455892,-1.250833971973937,-0.40515517992638805,3bpm
2.3194516717141327,-1.429978317836161,-0.33258791466007953,3bpm
1.0555497282291986,-2.7338127390936897,0.4051937774466696,
2.2964635402503175,-1.3171135811659305,-0.47139638044669224,3bpm
-1.7318718164962414,-2.5549246064468987,1.1893888467512053,3bpm
0.36094684683746253,0.3515683367556834,-0.530634245010621,3bpm
0.4518654724332714,0.2595701108517512,-0.48801165102195654,
-0.47272342632082814,-0.48768213425190504,0.22497308927827386,
1.3738269244520456,1.3824748465552394,-0.11098614634219513,3bpm
1.2431443696382858,1.3929023664076459,-0.18671536746210338,3bpm
1.1744747029604832,1.324940763446356,-0.1521046619739765,3bpm
1.1156932823954808,1.3909809651605372,-0.38204726654249466,3bpm
-0.31404072261654425,-0.43300830803192714,0.6211300893134444,
0.5183043874541547,0.5308054993010931,-0.24197528664710674,
0.5314550818875349,0.5699943227319593,-0.5430672674725762,
1.5399901690100373,1.8967555786601669,-0.9062757908651112,3bpm
0.6574285192111613,0.6266802176079499,-1.6866705905840522,3bpm
0.5530871432308171,0.7972987463354588,-1.9448334978736685,
0.4726318316452465,0.7177275886374992,-2.2115755635878958,
0.5224269066264927,0.7370294009223626,-2.1137813444446962,
0.6064370289080889,1.070044872639489,-1.245865538093707,3bpm
0.6666514138773448,1.2009501542872514,-0.920091382881058,
0.28010774777680747,1.2815844159603798,0.3798022820674972,
0.38417366065354813,1.1469211291045078,0.1224637566424357,
0.5150134010988685,1.4290955738988846,0.21640235945427685,
-0.01162429640589956,0.5489066882343667,0.8222545574019899,3bpm
0.5857622165525297,1.298450366166391,0.5693276601978405,
0.01428378881272527,0.7000723876288585,0.929980506463859,3bpm
0.39516844861002753,1.3974262780246507,0.3737179613393067,3bpm
-0.01112916594804442,1.1255199108148777,0.38723105650696404,3bpm
-0.4625341061672738,1.2618703643693687,1.0622163227530368,
-0.7862639532700387,1.2736578560402476,0.9639083433964214,3bpm
-0.9469774610163895,1.0884727192136203,1.0334649081708547,3bpm
-1.384919067183626,1.3942603464019923,0.908026727697205,3bpm
-1.6672466121319667,1.4273436043654548,0.7994964012806491,
-1.5493846014280142,1.166042752712986,0.20280787675775674,
-1.527053417234905,1.0712392998384863,-0.014743352783758018,3bpm
-1.4963015511956028,1.0030929317090376,-0.19929053467015276,40bpm
-1.4122110409219002,0.6439472879493349,-0.07368845469582633,40bpm
-1.3659206103350976,0.947726962019674,-0.3129083433817277,40bpm
-0.7966156867512768,1.5187483966019928,-0.3421242691662176,40bpm
-0.8458639049965553,1.6337484772510351,-0.2548893067838126,40bpm
-2.0367380500303964,0.7110148211202729,1.2090455630310444,40bpm
-2.1188739538022445,0.7484290539929004,1.3131265057968595,40bpm
-2.1657505002774764,0.8413018349714434,1.4914169523851564,40bpm
-2.0346103282440637,0.6801743943371709,1.3760228622724429,40bpm
-1.7562450421075466,0.4884685586241087,1.3697569040168607,40bpm
-1.7964381262731512,0.5588965409369212,1.3490263036821415,40bpm
-1.7052201674910499,0.3872333772075657,1.182375169203312,40bpm
-1.1756009676673902,-0.2612533719776509,-0.09364903773563761,40bpm
-0.9491950723988748,-0.22397576973619052,0.14470067515824903,40bpm
-0.14712092792562742,0.23760306371293452,-0.10488328607536891,40bpm
0.3098780166423797,0.09276136797418072,-0.1500755830691639,40bpm
-0.22806728527498393,-0.3363899200124879,0.8793120071858432,40bpm
0.1465926602287637,-0.11437149876685275,0.3769097849740737,40bpm
-0.0727641265729385,0.036548045949014646,0.6553373894557446,40bpm
-0.45796871280319384,0.38337224698541816,1.2311825791527946,40bpm
-0.23351274909000055,0.08550016823747938,0.6562495582732608,40bpm
-0.5706054495533763,-0.16896114814536725,0.4430147275574227,40bpm
-0.8152321402331181,-0.11616551356128033,0.5001775738995903,40bpm
-0.6764474405418294,-0.4560114144023273,0.14148682366653603,40bpm
-0.730993049506302,-0.31376328394661307,0.00860370211116947,40bpm
-0.8920153527536432,-0.22125269229723207,0.12052927125260823,40bpm
-1.117904104499256,-0.37063083797604274,0.7295325858407633,40bpm
-1.2027039246299709,0.10949287556837298,0.7335279776180821,40bpm
-0.9805284871576089,0.509881950250389,0.8420016806070035,40bpm
-0.9899816573717621,0.6204496729758099,0.9316727937309249,40bpm
-0.9094306686997218,0.9663440274512025,1.073726708483003,40bpm
-0.5572033212466152,0.9360816815685821,0.9282419537552953,40bpm
0.8931706547766182,-0.771745491640166,0.8975312302197241,40bpm
0.6262576990711697,-0.6776583568992145,0.8832865263928222,40bpm
0.189718834878486,-0.486464181415912,0.8118253624808022,40bpm
0.4745856045817204,-1.1435291723513241,1.0362817138119738,40bpm
0.5230143979398484,-1.6458249436974985,0.4456001244392087,40bpm
0.04567806878321282,-1.2674967716761272,1.2555587945645903,40bpm
0.191887445760014,-1.0218915225220389,0.8403742473893993,40bpm
-0.2528722159803126,-1.6165655391101867,0.9547877147861467,40bpm
-0.33970600864191225,-1.4238387801128114,0.6505490678121097,40bpm
0.843575453065138,-0.07723213724091292,-0.1006859764691882,40bpm
0.5901310923739983,0.001824289868704635,0.21884617088968567,40bpm
0.4090854972480948,-1.5360426440084838,-0.8206866808607102,40bpm
1.6384746046188856,-0.5526108087262956,-2.0788031745661093,40bpm
0.9463685668132559,-1.6061151071995106,-1.4290865088215532,40bpm
2.09509855630172,-0.07185199259153546,-2.245249132061856,40bpm
1.911280237899459,-0.9378337354866861,-2.094866750623961,40bpm
0.8730471791331712,-2.4647045509616827,-1.4276638699808561,40bpm
0.8406562825344602,-1.4786391537602224,-0.3754326315066238,40bpm
1.5012078478353124,-0.3551624566717447,-0.06264792563795134,40bpm
1.7064263603452279,-0.35328046757308856,0.18673251633270704,40bpm
1.4567872251297067,-0.06281260603375162,0.6176368684196548,40bpm
1.0605223875237195,-0.6726656465446226,1.1179475346190295,40bpm
1.3772863507809152,-0.08649676880211304,1.21139031240189,40bpm
1.0286403799231103,-0.4162170813352363,1.7701108692522518,40bpm
1.1264456090863735,-0.5116117511847633,1.8624241093431313,40bpm
1.5824397495277551,0.12663358434414934,1.5595509389047921,40bpm
1.7812839634540822,0.7190428496617839,1.4728844813182569,40bpm
1.5146407863341829,0.16953953129658225,1.4175470440337614,40bpm
1.636287588018647,0.4399853084562694,1.2960164332288122,40bpm
-1.0770388913495539,-3.251478251837034,-4.152672178764686,40bpm
-1.0348946119058047,-1.7663393040804773,-3.589524857239503,40bpm
-0.27147692768557985,-0.4864604110026879,-3.80486771718596,40bpm
0.027405237993642435,-0.787353810502944,-4.323004779548259,40bpm
-0.07675959355212286,-0.4638990435500543,-3.803867783786063,40bpm
-0.4214714588483738,0.16389297233278471,-2.247086777706075,40bpm
-2.170312904213799,0.2674456071623847,0.894089725264155,40bpm
-2.1414932130373177,0.19728592995975416,0.749883308641638,40bpm
-2.017757329984679,0.028454938463369207,0.3692680026614746,40bpm
-0.7320975613938132,0.8691580933740889,-0.7937337641213172,40bpm
-0.24980145630614287,0.1936394317024988,-1.9029169816035862,40bpm
-0.30994822227765173,0.2134062934609293,-2.047699632488683,40bpm
-1.2563904923217455,-0.8859661279045371,-1.6007919816093918,40bpm
-0.4870868331838736,0.10268743146451859,-2.4852973964229204,40bpm
-1.4370177279472465,-1.253288333705434,-1.901374797980754,40bpm
-1.2834193095741016,-0.36002816864989634,-1.4862353321107717,40bpm
-1.1942578739150955,0.2169857896618498,-1.2456559433892658,40bpm
-2.282957715629711,0.7274588630808316,0.6452744171385262,40bpm
-1.8509577737159968,0.1573746925639938,-0.49060371169819567,40bpm
-1.6266743240491102,0.06401261636360116,-0.6071701942338611,40bpm
-1.6710860424516845,-0.5191920389675774,-0.6419735398302254,40bpm
-1.363865617093164,-0.12111603629835008,-0.9231051665219955,40bpm
-1.2157873079187336,-0.2786300166568018,-1.2208459284684499,40bpm
-1.2057845716488786,-1.2239305468631108,-2.3837421420723848,40bpm
-0.9812960368389958,-1.4246788638477048,-2.7270339472678695,40bpm
-1.3262705504654027,-1.1836243050585085,-1.674915954752503,40bpm
-1.4847697825045638,-1.1010232994033733,-1.5317153004083142,40bpm
-1.5696109514137897,-0.45411638744089244,-1.251284237019888,40bpm
-1.6962461958273594,-0.24862539598258657,-0.8447318757731459,40bpm
1.0418992282639976,1.4324561039326755,-0.2418255517359296,40bpm
0.35347574921689995,0.5477540337338905,0.20716868381824408,40bpm
0.08304098187262322,0.2690374209114026,0.5833112242994185,40bpm
0.0152820127635935,0.31098238003070716,0.617152995829909,40bpm
0.20100360813740206,-0.47204364066711163,1.085811288065283,40bpm
0.32394447687066935,0.9728424744878109,0.4640343728051117,40bpm
0.35329915755360686,0.9447740331191568,0.3696877804788073,40bpm
0.12256427904228744,0.1044605867018848,0.1957379912235705,40bpm
0.07309018152151601,0.19675556792320018,0.4425605185611759,40bpm
0.8055671553464046,1.230017929638553,-0.10910323562970325,40bpm
0.835617733330923,1.1993242355068066,-0.03437246953279836,40bpm
0.9492612732059387,1.1522616511690293,-0.1193598187109479,40bpm
0.8651049067616952,0.8326534251907844,-0.1476016287126558,40bpm
0.9574958650479702,0.8580579815796023,-0.02399031407554746,40bpm
0.017877945703193766,-0.5102597267222279,0.5837562834099714,40bpm
1.125122371373964,0.6567539926832622,-0.3307003933860688,40bpm
1.085470207644772,0.7155998115298382,-0.340433515410917,40bpm
-0.004585442054119087,-1.0723638189760454,0.576513593904851,40bpm
1.1368973608880626,0.6645450615250041,-0.4357948730852714,40bpm
1.4324030084041968,0.9778436399522616,-0.621737032348448,40bpm
1.5401724611905854,0.8474178423077374,-0.681654429788497,40bpm
1.6234673377619169,0.9971429646549119,-0.5687393146203072,5bpm
0.06628947953255897,-0.9634176609313917,0.8723132447043888,5bpm
0.07595087362363097,-0.955126450332843,0.9340011103739495,5bpm
0.12533796443066766,-0.9747824178365848,0.9471262473579787,5bpm
0.30820448399335854,-1.1774158123994694,1.1228433116035375,5bpm
0.2527349278727375,-0.9170940656916385,0.9131472023009073,5bpm
0.1890422086254814,-0.8861388456182826,1.0120578915448841,5bpm
0.1677866643720798,-0.8999191588698642,0.8484935700002006,5bpm
0.0659700476025086,-0.8072730626459105,1.0613190153424827,5bpm
1.0415275502077788,1.018871401693672,0.4600210753911565,5bpm
1.142553756940821,0.7376147514295653,0.11939839984616828,5bpm
1.1519493579197964,0.6955000023884137,0.2398021411474913,5bpm
1.7061627992233255,1.7693751114459775,-0.27763272119345367,5bpm
1.780981922668481,1.7325122889313525,-0.12215227579660766,5bpm
1.830681233656709,1.7921768785344612,-0.191678770061836,5bpm
2.064184574506009,1.4643469997136618,-0.589600419950775,5bpm
1.9202326529658909,1.5908683269760706,-0.7061079861355729,5bpm
1.9184876603204692,1.3965344076825685,-0.6045956945995865,5bpm
1.8653876433504706,1.4795437458221392,-0.5313013403462225,5bpm
1.0922559451418676,0.480781548860349,-0.042372316013891714,5bpm
1.6820778300894141,1.8204490411905905,-0.7814491061272976,5bpm
1.8691688718045596,1.3204351659999891,-0.6289785988189931,5bpm
1.183304585149793,0.5364405833830936,-0.04514891337851866,5bpm
1.153013485769289,0.7115305208006821,0.008407851143970852,5bpm
1.8031703888666235,1.5643427192282644,-0.6125871186803965,5bpm
1.8260755284653827,1.5924250504486055,-0.40920576270682013,5bpm
2.964392441672504,0.5353049461461622,0.3119233075430007,5bpm
2.8766065092365953,0.7137330690033904,0.32495253659677886,5bpm
2.443390390108111,0.21949711684754114,0.8105952641548936,5bpm
2.822836749497655,0.6804985829210768,0.46819690230678157,5bpm
2.8512855729725084,0.6548507224659624,0.48893289500117515,5bpm
2.5145712559180513,0.17245660803724855,0.8249521163251605,5bpm
2.580989194934692,0.00048350109961154,0.9462850114446099,5bpm
2.6001596130159528,0.09002875581368493,0.7006838050020815,5bpm
2.651003638826237,0.07515868033528024,0.6702866555754031,5bpm
2.6825024997398876,0.04784821810646669,0.6812241856102809,5bpm
2.7876354439914546,0.010587302339614479,0.5885414117315046,5bpm
2.7255844997091097,-0.13203832496737247,0.7229152990339331,5bpm
2.757562276892801,-0.16100007336595257,0.6697127002964977,5bpm
-0.21332133558447314,-1.1177340336916826,-0.4507354357417782,5bpm
0.4230352839538075,-0.4542666545350575,-0.8687005551322043,5bpm
-0.013648804448463893,-1.3285123841550852,-0.5173099546979004,5bpm
-0.10988965290903219,-1.290985494847499,-0.403901376048449,5bpm
-0.03003465539398223,-1.2962113930260917,-0.09089051019986867,5bpm
-0.030115694638135796,-1.2613307449010636,-0.11816854093480543,5bpm
-0.09289481814392637,-0.9961416286761288,0.035726780937566815,5bpm
-0.12015230158196531,-0.9872026653278098,0.08655022141346223,5bpm
0.08122509663328131,-0.7565007009329112,-0.039301235070889694,5bpm
0.20061022490851138,-0.8593542596335053,-0.11301449834794436,5bpm
0.06073316516416345,-0.5205839227918325,-0.16851815497361528,5bpm
0.1479036767031789,-0.8334114007999782,0.06218370047041024,5bpm
0.40311761017536607,-0.3666118994618742,-0.0395550846826168,5bpm
0.3713767456169235,-0.26985286932866664,0.17523132414711545,5bpm
0.4697390984731749,-0.2528497146016576,0.2092106160934908,5bpm
0.5892686207835444,-0.22246365536111173,0.16656173195680213,5bpm
0.3560251775242649,-0.40601528142670473,0.5394893989541379,5bpm
-0.11752325685498007,-0.8510523173883431,1.2173034023097955,5bpm
0.2795655828999213,1.263745238905159,0.2928190719730674,5bpm
0.15037141648227415,1.561459977172427,0.14450443873929095,5bpm
0.13855859631582795,1.5720232728334054,0.1150527678017752,5bpm
0.4051174444352641,1.4362484497360475,-0.42782278228523213,5bpm
0.5273306764353566,1.3969958795418294,-0.4621798677730219,5bpm
0.49134007124406254,1.4233838270779076,-0.3604397912922301,5bpm
0.4877567397334805,1.4213917192752952,-0.3625731603825324,5bpm
0.5128326341421691,1.3091257869161566,-0.489067886423003,5bpm
0.6597846866614275,1.2777428346272457,-0.5864483171893814,5bpm
0.7039909759833154,1.2790754680558658,-0.5434511811565428,5bpm
0.7187536233740143,1.2499093195618272,-0.6725655789185692,5bpm
0.31189069300741673,0.7319693399700689,-0.43226763113742106,5bpm
0.46234599474847965,0.5978639566372143,-0.5856412090541273,5bpm
0.6171742067648334,0.5615118845532616,-0.616303913049762,5bpm
0.7498433778290181,0.5688648833267801,-0.614918902428556,5bpm
0.8615219154249388,0.5328336281008031,-0.6089450240193252,5bpm
1.3614412803805134,1.329696567842285,-0.835216868099625,5bpm
0.9627381523297288,0.955717717495225,-0.6395562834852965,5bpm
1.2345372855787935,0.746871573930678,-0.4497083742109077,5bpm
1.2965989340937754,0.7802548700206562,-0.26685154168535263,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
,,,5bpm
